TrendingID,TrendingDate,PeakRank,AppearancesOnChart,ConsecutiveAppearancesOnChart
871,2022-03-03,30,159,61,
872,2022-02-24,30,159,61,
873,2022-02-17,30,159,61,
874,2022-02-10,30,159,61,
875,2022-02-03,30,159,61,
876,2022-01-27,30,159,61,
877,2022-01-20,30,159,61,
878,2022-01-13,30,159,61,
879,2022-01-06,30,159,61,
880,2021-11-11,30,159,61,
881,2021-11-04,30,159,61,
882,2021-10-28,30,159,61,
883,2021-10-21,30,159,61,
884,2021-10-14,30,159,61,
885,2021-10-07,30,159,61,
886,2021-09-30,30,159,61,
887,2021-09-23,30,159,61,
888,2021-09-16,30,159,61,
889,2021-09-09,30,159,61,
890,2021-09-02,30,159,61,
891,2021-08-26,30,159,61,
892,2021-08-19,30,159,61,
893,2021-08-12,30,159,61,
894,2021-08-05,30,159,61,
895,2021-07-29,30,159,61,
896,2021-07-22,30,159,61,
897,2021-07-15,30,159,61,
898,2021-07-08,30,159,61,
899,2021-07-01,30,159,61,
900,2021-06-24,30,159,61,
901,2021-06-17,30,159,61,
902,2021-06-10,30,159,61,
903,2021-06-03,30,159,61,
904,2021-05-27,30,159,61,
905,2021-05-20,30,159,61,
906,2021-05-13,30,159,61,
907,2021-05-06,30,159,61,
908,2021-04-29,30,159,61,
909,2021-04-22,30,159,61,
910,2021-04-15,30,159,61,
911,2021-04-08,30,159,61,
912,2021-04-01,30,159,61,
913,2021-03-25,30,159,61,
914,2021-03-18,30,159,61,
915,2021-03-11,30,159,61,
916,2021-03-04,30,159,61,
917,2021-02-25,30,159,61,
918,2021-02-18,30,159,61,
919,2021-02-11,30,159,61,
920,2020-09-03,30,159,61,
921,2020-08-27,30,159,61,
922,2020-08-20,30,159,61,
923,2020-08-13,30,159,61,
924,2020-08-06,30,159,61,
925,2020-07-30,30,159,61,
926,2020-07-23,30,159,61,
927,2020-07-16,30,159,61,
928,2020-07-09,30,159,61,
929,2020-07-02,30,159,61,
930,2020-06-25,30,159,61,
931,2020-06-18,30,159,61,
932,2024-02-29,39,61,9,
933,2024-02-22,39,61,9,
934,2024-02-15,39,61,9,
935,2024-02-08,39,61,9,
936,2024-02-01,39,61,9,
937,2024-01-25,39,61,9,
938,2024-01-18,39,61,9,
939,2024-01-11,39,61,9,
940,2024-01-04,39,61,9,
941,2023-12-21,39,61,9,
942,2023-12-14,39,61,9,
943,2023-12-07,39,61,9,
944,2023-11-30,39,61,9,
945,2023-11-23,39,61,9,
946,2023-11-16,39,61,9,
947,2023-11-09,39,61,9,
948,2023-11-02,39,61,9,
949,2023-10-26,39,61,9,
950,2023-10-19,39,61,9,
951,2023-10-12,39,61,9,
952,2023-10-05,39,61,9,
953,2023-09-28,39,61,9,
954,2023-09-21,39,61,9,
955,2023-09-14,39,61,9,
956,2023-09-07,39,61,9,
957,2023-08-31,39,61,9,
958,2023-08-24,39,61,9,
959,2023-08-17,39,61,9,
960,2023-08-10,39,61,9,
961,2023-08-03,39,61,9,
962,2023-07-20,39,61,9,
963,2023-07-13,39,61,9,
964,2023-07-06,39,61,9,
965,2023-02-09,39,61,9,
966,2022-05-05,39,61,9,
967,2022-04-28,39,61,9,
968,2022-04-21,39,61,9,
969,2022-04-14,39,61,9,
970,2022-04-07,39,61,9,
971,2022-03-31,39,61,9,
972,2022-02-17,39,61,9,
973,2021-06-24,39,61,9,
974,2021-06-17,39,61,9,
975,2021-06-10,39,61,9,
976,2021-06-03,39,61,9,
977,2021-05-27,39,61,9,
978,2021-05-20,39,61,9,
979,2021-05-13,39,61,9,
980,2021-05-06,39,61,9,
981,2021-04-29,39,61,9,
982,2021-04-22,39,61,9,
983,2021-04-15,39,61,9,
984,2021-04-08,39,61,9,
985,2021-04-01,39,61,9,
986,2021-03-25,39,61,9,
987,2021-03-18,39,61,9,
988,2021-03-11,39,61,9,
989,2021-03-04,39,61,9,
990,2021-02-25,39,61,9,
991,2021-02-18,39,61,9,
992,2021-02-11,39,61,9,
993,2024-02-29,5,24,11,
994,2024-02-22,5,24,11,
995,2024-02-15,5,24,11,
996,2024-02-08,5,24,11,
997,2024-02-01,5,24,11,
998,2024-01-25,5,24,11,
999,2024-01-18,5,24,11,
1000,2024-01-11,5,24,11,
1001,2024-01-04,5,24,11,
1002,2023-12-28,5,24,11,
1003,2023-12-21,5,24,11,
1004,2023-10-26,5,24,11,
1005,2023-10-19,5,24,11,
1006,2023-10-12,5,24,11,
1007,2023-10-05,5,24,11,
1008,2023-09-28,5,24,11,
1009,2023-09-21,5,24,11,
1010,2023-09-14,5,24,11,
1011,2023-09-07,5,24,11,
1012,2023-08-31,5,24,11,
1013,2023-08-24,5,24,11,
1014,2023-08-17,5,24,11,
1015,2023-08-10,5,24,11,
1016,2023-08-03,5,24,11,
1017,2024-02-29,1,17,17,
1018,2024-02-29,11,7,7,
1019,2024-02-22,11,7,7,
1020,2024-02-15,11,7,7,
1021,2024-02-08,11,7,7,
1022,2024-02-01,11,7,7,
1023,2024-01-25,11,7,7,
1024,2024-01-18,11,7,7,
1025,2024-02-29,21,3,3,
1026,2024-02-22,21,3,3,
1027,2024-02-15,21,3,3,
1028,2024-02-29,28,2,2,
1029,2024-02-22,28,2,2,
1030,2024-02-29,25,7,7,
1031,2024-02-22,25,7,7,
1032,2024-02-15,25,7,7,
1033,2024-02-08,25,7,7,
1034,2024-02-01,25,7,7,
1035,2024-01-25,25,7,7,
1036,2024-01-18,25,7,7,
1037,2024-02-29,5,46,46,
1038,2024-02-22,5,46,46,
1039,2024-02-15,5,46,46,
1040,2024-02-08,5,46,46,
1041,2024-02-01,5,46,46,
1042,2024-01-25,5,46,46,
1043,2024-01-18,5,46,46,
1044,2024-01-11,5,46,46,
1045,2024-01-04,5,46,46,
1046,2023-12-28,5,46,46,
1047,2023-12-21,5,46,46,
1048,2023-12-14,5,46,46,
1049,2023-12-07,5,46,46,
1050,2023-11-30,5,46,46,
1051,2023-11-23,5,46,46,
1052,2023-11-16,5,46,46,
1053,2023-11-09,5,46,46,
1054,2023-11-02,5,46,46,
1055,2023-10-26,5,46,46,
1056,2023-10-19,5,46,46,
1057,2023-10-12,5,46,46,
1058,2023-10-05,5,46,46,
1059,2023-09-28,5,46,46,
1060,2023-09-21,5,46,46,
1061,2023-09-14,5,46,46,
1062,2023-09-07,5,46,46,
1063,2023-08-31,5,46,46,
1064,2023-08-24,5,46,46,
1065,2023-08-17,5,46,46,
1066,2023-08-10,5,46,46,
1067,2023-08-03,5,46,46,
1068,2023-07-27,5,46,46,
1069,2023-07-20,5,46,46,
1070,2023-07-13,5,46,46,
1071,2023-07-06,5,46,46,
1072,2023-06-29,5,46,46,
1073,2023-06-22,5,46,46,
1074,2023-06-15,5,46,46,
1075,2023-06-08,5,46,46,
1076,2023-06-01,5,46,46,
1077,2023-05-25,5,46,46,
1078,2023-05-18,5,46,46,
1079,2023-05-11,5,46,46,
1080,2023-05-04,5,46,46,
1081,2023-04-27,5,46,46,
1082,2023-04-20,5,46,46,
1083,2024-02-29,10,12,12,
1084,2024-02-22,10,12,12,
1085,2024-02-15,10,12,12,
1086,2024-02-08,10,12,12,
1087,2024-02-01,10,12,12,
1088,2024-01-25,10,12,12,
1089,2024-01-18,10,12,12,
1090,2024-01-11,10,12,12,
1091,2024-01-04,10,12,12,
1092,2023-12-28,10,12,12,
1093,2023-12-21,10,12,12,
1094,2023-12-14,10,12,12,
1095,2024-02-29,1,100,100,
1096,2024-02-22,1,100,100,
1097,2024-02-15,1,100,100,
1098,2024-02-08,1,100,100,
1099,2024-02-01,1,100,100,
1100,2024-01-25,1,100,100,
1101,2024-01-18,1,100,100,
1102,2024-01-11,1,100,100,
1103,2024-01-04,1,100,100,
1104,2023-12-28,1,100,100,
1105,2023-12-21,1,100,100,
1106,2023-12-14,1,100,100,
1107,2023-12-07,1,100,100,
1108,2023-11-30,1,100,100,
1109,2023-11-23,1,100,100,
1110,2023-11-16,1,100,100,
1111,2023-11-09,1,100,100,
1112,2023-11-02,1,100,100,
1113,2023-10-26,1,100,100,
1114,2023-10-19,1,100,100,
1115,2023-10-12,1,100,100,
1116,2023-10-05,1,100,100,
1117,2023-09-28,1,100,100,
1118,2023-09-21,1,100,100,
1119,2023-09-14,1,100,100,
1120,2023-09-07,1,100,100,
1121,2023-08-31,1,100,100,
1122,2023-08-24,1,100,100,
1123,2023-08-17,1,100,100,
1124,2023-08-10,1,100,100,
1125,2023-08-03,1,100,100,
1126,2023-07-27,1,100,100,
1127,2023-07-20,1,100,100,
1128,2023-07-13,1,100,100,
1129,2023-07-06,1,100,100,
1130,2023-06-29,1,100,100,
1131,2023-06-22,1,100,100,
1132,2023-06-15,1,100,100,
1133,2023-06-08,1,100,100,
1134,2023-06-01,1,100,100,
1135,2023-05-25,1,100,100,
1136,2023-05-18,1,100,100,
1137,2023-05-11,1,100,100,
1138,2023-05-04,1,100,100,
1139,2023-04-27,1,100,100,
1140,2023-04-20,1,100,100,
1141,2023-04-13,1,100,100,
1142,2023-04-06,1,100,100,
1143,2023-03-30,1,100,100,
1144,2023-03-23,1,100,100,
1145,2023-03-16,1,100,100,
1146,2023-03-09,1,100,100,
1147,2023-03-02,1,100,100,
1148,2023-02-23,1,100,100,
1149,2023-02-16,1,100,100,
1150,2023-02-09,1,100,100,
1151,2023-02-02,1,100,100,
1152,2023-01-26,1,100,100,
1153,2023-01-19,1,100,100,
1154,2023-01-12,1,100,100,
1155,2023-01-05,1,100,100,
1156,2022-12-29,1,100,100,
1157,2022-12-22,1,100,100,
1158,2022-12-15,1,100,100,
1159,2022-12-08,1,100,100,
1160,2022-12-01,1,100,100,
1161,2022-11-24,1,100,100,
1162,2022-11-17,1,100,100,
1163,2022-11-10,1,100,100,
1164,2022-11-03,1,100,100,
1165,2022-10-27,1,100,100,
1166,2022-10-20,1,100,100,
1167,2022-10-13,1,100,100,
1168,2022-10-06,1,100,100,
1169,2022-09-29,1,100,100,
1170,2022-09-22,1,100,100,
1171,2022-09-15,1,100,100,
1172,2022-09-08,1,100,100,
1173,2022-09-01,1,100,100,
1174,2022-08-25,1,100,100,
1175,2022-08-18,1,100,100,
1176,2022-08-11,1,100,100,
1177,2022-08-04,1,100,100,
1178,2022-07-28,1,100,100,
1179,2022-07-21,1,100,100,
1180,2022-07-14,1,100,100,
1181,2022-07-07,1,100,100,
1182,2022-06-30,1,100,100,
1183,2022-06-23,1,100,100,
1184,2022-06-16,1,100,100,
1185,2022-06-09,1,100,100,
1186,2022-06-02,1,100,100,
1187,2022-05-26,1,100,100,
1188,2024-02-29,3,33,33,
1189,2024-02-22,3,33,33,
1190,2024-02-15,3,33,33,
1191,2024-02-08,3,33,33,
1192,2024-02-01,3,33,33,
1193,2024-01-25,3,33,33,
1194,2024-01-18,3,33,33,
1195,2024-01-11,3,33,33,
1196,2024-01-04,3,33,33,
1197,2023-12-28,3,33,33,
1198,2023-12-21,3,33,33,
1199,2023-12-14,3,33,33,
1200,2023-12-07,3,33,33,
1201,2023-11-30,3,33,33,
1202,2023-11-23,3,33,33,
1203,2023-11-16,3,33,33,
1204,2023-11-09,3,33,33,
1205,2023-11-02,3,33,33,
1206,2023-10-26,3,33,33,
1207,2023-10-19,3,33,33,
1208,2023-10-12,3,33,33,
1209,2023-10-05,3,33,33,
1210,2023-09-28,3,33,33,
1211,2023-09-21,3,33,33,
1212,2023-09-14,3,33,33,
1213,2023-09-07,3,33,33,
1214,2023-08-31,3,33,33,
1215,2023-08-24,3,33,33,
1216,2023-08-17,3,33,33,
1217,2023-08-10,3,33,33,
1218,2023-08-03,3,33,33,
1219,2023-07-27,3,33,33,
1220,2023-07-20,3,33,33,
1221,2024-02-29,13,9,9,
1222,2024-02-22,13,9,9,
1223,2024-02-15,13,9,9,
1224,2024-02-08,13,9,9,
1225,2024-02-01,13,9,9,
1226,2024-01-25,13,9,9,
1227,2024-01-18,13,9,9,
1228,2024-01-11,13,9,9,
1229,2024-02-29,41,7,7,
1230,2024-02-22,41,7,7,
1231,2024-02-15,41,7,7,
1232,2024-02-08,41,7,7,
1233,2024-02-01,41,7,7,
1234,2024-01-25,41,7,7,
1235,2024-01-18,41,7,7,
1236,2024-02-29,34,13,13,
1237,2024-02-22,34,13,13,
1238,2024-02-15,34,13,13,
1239,2024-02-08,34,13,13,
1240,2024-02-01,34,13,13,
1241,2024-01-25,34,13,13,
1242,2024-01-18,34,13,13,
1243,2024-01-11,34,13,13,
1244,2024-01-04,34,13,13,
1245,2023-12-28,34,13,13,
1246,2023-12-21,34,13,13,
1247,2023-12-14,34,13,13,
1248,2023-12-07,34,13,13,
1249,2024-02-29,51,5,5,
1250,2024-02-22,51,5,5,
1251,2024-02-15,51,5,5,
1252,2024-02-08,51,5,5,
1253,2024-02-01,51,5,5,
1254,2024-02-29,16,26,26,
1255,2024-02-22,16,26,26,
1256,2024-02-15,16,26,26,
1257,2024-02-08,16,26,26,
1258,2024-02-01,16,26,26,
1259,2024-01-25,16,26,26,
1260,2024-01-18,16,26,26,
1261,2024-01-11,16,26,26,
1262,2024-01-04,16,26,26,
1263,2023-12-28,16,26,26,
1264,2023-12-21,16,26,26,
1265,2023-12-14,16,26,26,
1266,2023-12-07,16,26,26,
1267,2023-11-30,16,26,26,
1268,2023-11-23,16,26,26,
1269,2023-11-16,16,26,26,
1270,2023-11-09,16,26,26,
1271,2023-11-02,16,26,26,
1272,2023-10-26,16,26,26,
1273,2023-10-19,16,26,26,
1274,2023-10-12,16,26,26,
1275,2023-10-05,16,26,26,
1276,2023-09-28,16,26,26,
1277,2023-09-21,16,26,26,
1278,2023-09-14,16,26,26,
1279,2023-09-07,16,26,26,
1280,2024-02-29,55,1,1,
1281,2024-02-29,2,56,40,
1282,2024-02-22,2,56,40,
1283,2024-02-15,2,56,40,
1284,2024-02-08,2,56,40,
1285,2024-02-01,2,56,40,
1286,2024-01-25,2,56,40,
1287,2024-01-18,2,56,40,
1288,2024-01-11,2,56,40,
1289,2024-01-04,2,56,40,
1290,2023-12-28,2,56,40,
1291,2023-12-21,2,56,40,
1292,2023-12-14,2,56,40,
1293,2023-12-07,2,56,40,
1294,2023-11-30,2,56,40,
1295,2023-11-23,2,56,40,
1296,2023-11-16,2,56,40,
1297,2023-11-09,2,56,40,
1298,2023-11-02,2,56,40,
1299,2023-10-26,2,56,40,
1300,2023-10-19,2,56,40,
1301,2023-10-12,2,56,40,
1302,2023-10-05,2,56,40,
1303,2023-09-28,2,56,40,
1304,2023-09-21,2,56,40,
1305,2023-09-14,2,56,40,
1306,2023-09-07,2,56,40,
1307,2023-08-31,2,56,40,
1308,2023-08-24,2,56,40,
1309,2023-08-17,2,56,40,
1310,2023-08-10,2,56,40,
1311,2023-08-03,2,56,40,
1312,2023-07-27,2,56,40,
1313,2023-07-20,2,56,40,
1314,2023-07-13,2,56,40,
1315,2023-07-06,2,56,40,
1316,2023-06-29,2,56,40,
1317,2023-06-22,2,56,40,
1318,2023-06-15,2,56,40,
1319,2023-06-08,2,56,40,
1320,2023-06-01,2,56,40,
1321,2019-12-05,2,56,40,
1322,2019-11-28,2,56,40,
1323,2019-11-21,2,56,40,
1324,2019-11-14,2,56,40,
1325,2019-11-07,2,56,40,
1326,2019-10-31,2,56,40,
1327,2019-10-24,2,56,40,
1328,2019-10-17,2,56,40,
1329,2019-10-10,2,56,40,
1330,2019-10-03,2,56,40,
1331,2019-09-26,2,56,40,
1332,2019-09-19,2,56,40,
1333,2019-09-12,2,56,40,
1334,2019-09-05,2,56,40,
1335,2019-08-29,2,56,40,
1336,2024-02-29,38,78,9,
1337,2024-02-22,38,78,9,
1338,2024-02-15,38,78,9,
1339,2024-02-08,38,78,9,
1340,2024-02-01,38,78,9,
1341,2024-01-25,38,78,9,
1342,2024-01-18,38,78,9,
1343,2024-01-11,38,78,9,
1344,2024-01-04,38,78,9,
1345,2023-12-21,38,78,9,
1346,2023-12-14,38,78,9,
1347,2023-12-07,38,78,9,
1348,2023-11-30,38,78,9,
1349,2023-11-23,38,78,9,
1350,2023-11-16,38,78,9,
1351,2023-11-09,38,78,9,
1352,2023-11-02,38,78,9,
1353,2023-10-26,38,78,9,
1354,2023-10-19,38,78,9,
1355,2023-10-12,38,78,9,
1356,2023-10-05,38,78,9,
1357,2023-09-28,38,78,9,
1358,2023-09-21,38,78,9,
1359,2023-09-14,38,78,9,
1360,2023-09-07,38,78,9,
1361,2023-08-31,38,78,9,
1362,2023-08-24,38,78,9,
1363,2023-08-17,38,78,9,
1364,2023-08-10,38,78,9,
1365,2023-08-03,38,78,9,
1366,2023-07-27,38,78,9,
1367,2023-07-20,38,78,9,
1368,2023-07-13,38,78,9,
1369,2023-07-06,38,78,9,
1370,2023-06-29,38,78,9,
1371,2023-06-22,38,78,9,
1372,2023-06-15,38,78,9,
1373,2023-06-08,38,78,9,
1374,2023-06-01,38,78,9,
1375,2023-05-25,38,78,9,
1376,2023-05-18,38,78,9,
1377,2023-05-11,38,78,9,
1378,2023-05-04,38,78,9,
1379,2023-04-27,38,78,9,
1380,2023-04-20,38,78,9,
1381,2023-04-13,38,78,9,
1382,2023-04-06,38,78,9,
1383,2023-03-30,38,78,9,
1384,2023-03-23,38,78,9,
1385,2023-03-16,38,78,9,
1386,2023-03-09,38,78,9,
1387,2023-03-02,38,78,9,
1388,2023-02-23,38,78,9,
1389,2023-02-16,38,78,9,
1390,2023-02-09,38,78,9,
1391,2023-02-02,38,78,9,
1392,2023-01-26,38,78,9,
1393,2023-01-19,38,78,9,
1394,2023-01-12,38,78,9,
1395,2023-01-05,38,78,9,
1396,2022-12-29,38,78,9,
1397,2022-12-22,38,78,9,
1398,2022-12-15,38,78,9,
1399,2022-12-08,38,78,9,
1400,2022-12-01,38,78,9,
1401,2022-11-24,38,78,9,
1402,2022-11-17,38,78,9,
1403,2022-11-10,38,78,9,
1404,2022-11-03,38,78,9,
1405,2022-10-27,38,78,9,
1406,2022-10-20,38,78,9,
1407,2022-10-13,38,78,9,
1408,2022-10-06,38,78,9,
1409,2022-04-28,38,78,9,
1410,2022-04-21,38,78,9,
1411,2022-04-14,38,78,9,
1412,2022-04-07,38,78,9,
1413,2021-04-29,38,78,9,
1414,2024-02-29,36,167,165,
1415,2024-02-22,36,167,165,
1416,2024-02-15,36,167,165,
1417,2024-02-08,36,167,165,
1418,2024-02-01,36,167,165,
1419,2024-01-25,36,167,165,
1420,2024-01-18,36,167,165,
1421,2024-01-11,36,167,165,
1422,2024-01-04,36,167,165,
1423,2023-12-28,36,167,165,
1424,2023-12-21,36,167,165,
1425,2023-12-14,36,167,165,
1426,2023-12-07,36,167,165,
1427,2023-11-30,36,167,165,
1428,2023-11-23,36,167,165,
1429,2023-11-16,36,167,165,
1430,2023-11-09,36,167,165,
1431,2023-11-02,36,167,165,
1432,2023-10-26,36,167,165,
1433,2023-10-19,36,167,165,
1434,2023-10-12,36,167,165,
1435,2023-10-05,36,167,165,
1436,2023-09-28,36,167,165,
1437,2023-09-21,36,167,165,
1438,2023-09-14,36,167,165,
1439,2023-09-07,36,167,165,
1440,2023-08-31,36,167,165,
1441,2023-08-24,36,167,165,
1442,2023-08-17,36,167,165,
1443,2023-08-10,36,167,165,
1444,2023-08-03,36,167,165,
1445,2023-07-27,36,167,165,
1446,2023-07-20,36,167,165,
1447,2023-07-13,36,167,165,
1448,2023-07-06,36,167,165,
1449,2023-06-29,36,167,165,
1450,2023-06-22,36,167,165,
1451,2023-06-15,36,167,165,
1452,2023-06-08,36,167,165,
1453,2023-06-01,36,167,165,
1454,2023-05-25,36,167,165,
1455,2023-05-18,36,167,165,
1456,2023-05-11,36,167,165,
1457,2023-05-04,36,167,165,
1458,2023-04-27,36,167,165,
1459,2023-04-20,36,167,165,
1460,2023-04-13,36,167,165,
1461,2023-04-06,36,167,165,
1462,2023-03-30,36,167,165,
1463,2023-03-23,36,167,165,
1464,2023-03-16,36,167,165,
1465,2023-03-09,36,167,165,
1466,2023-03-02,36,167,165,
1467,2023-02-23,36,167,165,
1468,2023-02-16,36,167,165,
1469,2023-02-09,36,167,165,
1470,2023-02-02,36,167,165,
1471,2023-01-26,36,167,165,
1472,2023-01-19,36,167,165,
1473,2023-01-12,36,167,165,
1474,2023-01-05,36,167,165,
1475,2022-12-29,36,167,165,
1476,2022-12-22,36,167,165,
1477,2022-12-15,36,167,165,
1478,2022-12-08,36,167,165,
1479,2022-12-01,36,167,165,
1480,2022-11-24,36,167,165,
1481,2022-11-17,36,167,165,
1482,2022-11-10,36,167,165,
1483,2022-11-03,36,167,165,
1484,2022-10-27,36,167,165,
1485,2022-10-20,36,167,165,
1486,2022-10-13,36,167,165,
1487,2022-10-06,36,167,165,
1488,2022-09-29,36,167,165,
1489,2022-09-22,36,167,165,
1490,2022-09-15,36,167,165,
1491,2022-09-08,36,167,165,
1492,2022-09-01,36,167,165,
1493,2022-08-25,36,167,165,
1494,2022-08-18,36,167,165,
1495,2022-08-11,36,167,165,
1496,2022-08-04,36,167,165,
1497,2022-07-28,36,167,165,
1498,2022-07-21,36,167,165,
1499,2022-07-14,36,167,165,
1500,2022-07-07,36,167,165,
1501,2022-06-30,36,167,165,
1502,2022-06-23,36,167,165,
1503,2022-06-16,36,167,165,
1504,2022-06-09,36,167,165,
1505,2022-06-02,36,167,165,
1506,2022-05-26,36,167,165,
1507,2022-05-19,36,167,165,
1508,2022-05-12,36,167,165,
1509,2022-05-05,36,167,165,
1510,2022-04-28,36,167,165,
1511,2022-04-21,36,167,165,
1512,2022-04-14,36,167,165,
1513,2022-04-07,36,167,165,
1514,2022-03-31,36,167,165,
1515,2022-03-24,36,167,165,
1516,2022-03-17,36,167,165,
1517,2022-03-10,36,167,165,
1518,2022-03-03,36,167,165,
1519,2022-02-24,36,167,165,
1520,2022-02-17,36,167,165,
1521,2022-02-10,36,167,165,
1522,2022-02-03,36,167,165,
1523,2022-01-27,36,167,165,
1524,2022-01-20,36,167,165,
1525,2022-01-13,36,167,165,
1526,2022-01-06,36,167,165,
1527,2021-12-30,36,167,165,
1528,2021-12-23,36,167,165,
1529,2021-12-16,36,167,165,
1530,2021-12-09,36,167,165,
1531,2021-12-02,36,167,165,
1532,2021-11-25,36,167,165,
1533,2021-11-18,36,167,165,
1534,2021-11-11,36,167,165,
1535,2021-11-04,36,167,165,
1536,2021-10-28,36,167,165,
1537,2021-10-21,36,167,165,
1538,2021-10-14,36,167,165,
1539,2021-10-07,36,167,165,
1540,2021-09-30,36,167,165,
1541,2021-09-23,36,167,165,
1542,2021-09-16,36,167,165,
1543,2021-09-09,36,167,165,
1544,2021-09-02,36,167,165,
1545,2021-08-26,36,167,165,
1546,2021-08-19,36,167,165,
1547,2021-08-12,36,167,165,
1548,2021-08-05,36,167,165,
1549,2021-07-29,36,167,165,
1550,2021-07-22,36,167,165,
1551,2021-07-15,36,167,165,
1552,2021-07-08,36,167,165,
1553,2021-07-01,36,167,165,
1554,2021-06-24,36,167,165,
1555,2021-06-17,36,167,165,
1556,2021-06-10,36,167,165,
1557,2021-06-03,36,167,165,
1558,2021-05-27,36,167,165,
1559,2021-05-20,36,167,165,
1560,2021-05-13,36,167,165,
1561,2021-05-06,36,167,165,
1562,2021-04-29,36,167,165,
1563,2021-04-22,36,167,165,
1564,2021-04-15,36,167,165,
1565,2021-04-08,36,167,165,
1566,2021-04-01,36,167,165,
1567,2021-03-25,36,167,165,
1568,2021-03-18,36,167,165,
1569,2021-03-11,36,167,165,
1570,2021-03-04,36,167,165,
1571,2021-02-25,36,167,165,
1572,2021-02-18,36,167,165,
1573,2021-02-11,36,167,165,
1574,2021-02-04,36,167,165,
1575,2021-01-28,36,167,165,
1576,2021-01-21,36,167,165,
1577,2021-01-14,36,167,165,
1578,2021-01-07,36,167,165,
1579,2020-11-26,36,167,165,
1580,2020-11-19,36,167,165,
1581,2024-02-29,11,18,18,
1582,2024-02-22,11,18,18,
1583,2024-02-15,11,18,18,
1584,2024-02-08,11,18,18,
1585,2024-02-01,11,18,18,
1586,2024-01-25,11,18,18,
1587,2024-01-18,11,18,18,
1588,2024-01-11,11,18,18,
1589,2024-01-04,11,18,18,
1590,2023-12-28,11,18,18,
1591,2023-12-21,11,18,18,
1592,2023-12-14,11,18,18,
1593,2023-12-07,11,18,18,
1594,2023-11-30,11,18,18,
1595,2023-11-23,11,18,18,
1596,2023-11-16,11,18,18,
1597,2023-11-09,11,18,18,
1598,2023-11-02,11,18,18,
1599,2024-02-29,1,64,64,
1600,2024-02-22,1,64,64,
1601,2024-02-15,1,64,64,
1602,2024-02-08,1,64,64,
1603,2024-02-01,1,64,64,
1604,2024-01-25,1,64,64,
1605,2024-01-18,1,64,64,
1606,2024-01-11,1,64,64,
1607,2024-01-04,1,64,64,
1608,2023-12-28,1,64,64,
1609,2023-12-21,1,64,64,
1610,2023-12-14,1,64,64,
1611,2023-12-07,1,64,64,
1612,2023-11-30,1,64,64,
1613,2023-11-23,1,64,64,
1614,2023-11-16,1,64,64,
1615,2023-11-09,1,64,64,
1616,2023-11-02,1,64,64,
1617,2023-10-26,1,64,64,
1618,2023-10-19,1,64,64,
1619,2023-10-12,1,64,64,
1620,2023-10-05,1,64,64,
1621,2023-09-28,1,64,64,
1622,2023-09-21,1,64,64,
1623,2023-09-14,1,64,64,
1624,2023-09-07,1,64,64,
1625,2023-08-31,1,64,64,
1626,2023-08-24,1,64,64,
1627,2023-08-17,1,64,64,
1628,2023-08-10,1,64,64,
1629,2023-08-03,1,64,64,
1630,2023-07-27,1,64,64,
1631,2023-07-20,1,64,64,
1632,2023-07-13,1,64,64,
1633,2023-07-06,1,64,64,
1634,2023-06-29,1,64,64,
1635,2023-06-22,1,64,64,
1636,2023-06-15,1,64,64,
1637,2023-06-08,1,64,64,
1638,2023-06-01,1,64,64,
1639,2023-05-25,1,64,64,
1640,2023-05-18,1,64,64,
1641,2023-05-11,1,64,64,
1642,2023-05-04,1,64,64,
1643,2023-04-27,1,64,64,
1644,2023-04-20,1,64,64,
1645,2023-04-13,1,64,64,
1646,2023-04-06,1,64,64,
1647,2023-03-30,1,64,64,
1648,2023-03-23,1,64,64,
1649,2023-03-16,1,64,64,
1650,2023-03-09,1,64,64,
1651,2023-03-02,1,64,64,
1652,2023-02-23,1,64,64,
1653,2023-02-16,1,64,64,
1654,2023-02-09,1,64,64,
1655,2023-02-02,1,64,64,
1656,2023-01-26,1,64,64,
1657,2023-01-19,1,64,64,
1658,2023-01-12,1,64,64,
1659,2023-01-05,1,64,64,
1660,2022-12-29,1,64,64,
1661,2022-12-22,1,64,64,
1662,2022-12-15,1,64,64,
1663,2024-02-29,1,222,222,
1664,2024-02-22,1,222,222,
1665,2024-02-15,1,222,222,
1666,2024-02-08,1,222,222,
1667,2024-02-01,1,222,222,
1668,2024-01-25,1,222,222,
1669,2024-01-18,1,222,222,
1670,2024-01-11,1,222,222,
1671,2024-01-04,1,222,222,
1672,2023-12-28,1,222,222,
1673,2023-12-21,1,222,222,
1674,2023-12-14,1,222,222,
1675,2023-12-07,1,222,222,
1676,2023-11-30,1,222,222,
1677,2023-11-23,1,222,222,
1678,2023-11-16,1,222,222,
1679,2023-11-09,1,222,222,
1680,2023-11-02,1,222,222,
1681,2023-10-26,1,222,222,
1682,2023-10-19,1,222,222,
1683,2023-10-12,1,222,222,
1684,2023-10-05,1,222,222,
1685,2023-09-28,1,222,222,
1686,2023-09-21,1,222,222,
1687,2023-09-14,1,222,222,
1688,2023-09-07,1,222,222,
1689,2023-08-31,1,222,222,
1690,2023-08-24,1,222,222,
1691,2023-08-17,1,222,222,
1692,2023-08-10,1,222,222,
1693,2023-08-03,1,222,222,
1694,2023-07-27,1,222,222,
1695,2023-07-20,1,222,222,
1696,2023-07-13,1,222,222,
1697,2023-07-06,1,222,222,
1698,2023-06-29,1,222,222,
